Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
classroom|8.85249325247e-05,twelve|8.31846985553e-05,tournament|1.54938967801e-05,meeting|2.50277517526e-05,shape-based|5.60721388865e-05,reordering|6.09351012888e-05,balanced|8.76787961089e-05,biased|5.75049315933e-05,data-flow|9.55025218605e-05,saved|8.99222327897e-05,unnecessary|8.97072017742e-05,computer-aided|0.000100301401205,classroom|1.31233987922e-05,polyhedra|0.000132436233366,labelling|8.64942229537e-05,on-going|0.000106210362289,retinal|2.09832966085e-05,gaussian|0.000103323406977,minor|0.000102708020727,interpolated|0.000121154832982
sun|8.85249325247e-05,surgery|8.31846985553e-05,conflict|1.54938967798e-05,coherency|2.50277517525e-05,[2]|5.60721388864e-05,ensured|6.09351012887e-05,say|8.76787961089e-05,forecaster|5.75049315932e-05,broader|9.55025218605e-05,narrow|8.99222327897e-05,carry|8.97072017741e-05,mr|0.000100301401205,conflict|1.31233987903e-05,globe|0.000132436233366,3d-flow|8.64942229537e-05,labelling|0.000106210362289,subsystem|2.0983296608e-05,europe|0.000103323406977,descriptive|0.000102708020727,column|0.000121154832982
pursue|8.85249325247e-05,uncluttered|8.31846985553e-05,implementer|1.54938967794e-05,winter|2.50277517523e-05,conditioning|5.60721388864e-05,spacing|6.09351012887e-05,width|8.76787961089e-05,fractional|5.75049315931e-05,intention|9.55025218605e-05,decomposing|8.99222327897e-05,rdt|8.97072017741e-05,benchmarking|0.000100301401205,isocontour|1.31233987882e-05,subvolume|0.000132436233366,uncompressed|8.64942229536e-05,tangent|0.000106210362289,traceles|2.0983296608e-05,naming|0.000103323406977,rainbow|0.000102708020727,informative|0.000121154832982
non-specialist|8.85249325246e-05,rotate|8.31846985552e-05,polytope|1.54938967793e-05,cubic|2.5027751752e-05,perturbation|5.60721388864e-05,system'|6.09351012887e-05,originate|8.76787961089e-05,cord|5.75049315931e-05,storm|9.55025218604e-05,user-friendly|8.99222327895e-05,distorted|8.97072017741e-05,averaging|0.000100301401205,compressing|1.31233987878e-05,postprocessing|0.000132436233366,isocontouring|8.64942229536e-05,inferior|0.000106210362289,600|2.09832966077e-05,struggle|0.000103323406977,psychophysic|0.000102708020727,cadaver|0.000121154832982
three-dimension|8.85249325246e-05,diamond|8.31846985552e-05,200|1.5493896779e-05,conversion|2.5027751752e-05,liberal|5.60721388863e-05,picking|6.09351012887e-05,public-domain|8.76787961088e-05,deep|5.7504931593e-05,em|9.55025218604e-05,determined|8.99222327894e-05,serial|8.9707201774e-05,culture|0.000100301401205,view-independent|1.3123398785e-05,intelligible|0.000132436233366,subsequently|8.64942229535e-05,gray|0.000106210362289,symbol|2.09832966076e-05,filling|0.000103323406977,labelling|0.000102708020727,automation|0.000121154832982
hypercube|8.85249325246e-05,completed|8.31846985552e-05,crash|1.54938967782e-05,mt|2.50277517519e-05,pelvi|5.60721388863e-05,boxplot|6.09351012887e-05,validating|8.76787961088e-05,gigabit|5.75049315929e-05,non-real-time|9.55025218604e-05,disseminating|8.99222327894e-05,confusing|8.9707201774e-05,explosive|0.000100301401205,object-oriented|1.31233987849e-05,became|0.000132436233366,eulerian|8.64942229535e-05,passing|0.000106210362289,post-processing|2.09832966069e-05,logarithmic|0.000103323406977,distinguishing|0.000102708020727,devoted|0.000121154832982
multiplication|8.85249325245e-05,cushion|8.31846985552e-05,isosurfacing|1.54938967766e-05,1995|2.50277517519e-05,well-founded|5.60721388862e-05,aerospace|6.09351012887e-05,overlooked|8.76787961088e-05,dataspace|5.75049315928e-05,non-visual|9.55025218604e-05,eliminated|8.99222327894e-05,1995|8.9707201774e-05,maximize|0.000100301401205,=|1.31233987834e-05,determination|0.000132436233366,tournament|8.64942229535e-05,treating|0.000106210362289,opened|2.09832966066e-05,rivet|0.000103323406977,spanning|0.000102708020727,sheer|0.000121154832982
robot|8.85249325244e-05,eulerian|8.31846985552e-05,backbone|1.54938967765e-05,re-used|2.50277517518e-05,multiprocessor|5.60721388862e-05,java-based|6.09351012886e-05,lately|8.76787961087e-05,marketing|5.75049315927e-05,wood|9.55025218604e-05,deemed|8.99222327894e-05,auditory|8.97072017739e-05,i/o-optimal|0.000100301401205,wind|1.31233987827e-05,kdd|0.000132436233366,repairing|8.64942229535e-05,scripting|0.000106210362289,spacetime|2.09832966061e-05,concluded|0.000103323406977,opened|0.000102708020727,non-standard|0.000121154832982
likelihood|8.85249325244e-05,referenced|8.31846985551e-05,organism|1.54938967761e-05,visage|2.50277517518e-05,hypertext|5.60721388862e-05,awkward|6.09351012886e-05,summed|8.76787961086e-05,atlantic|5.75049315926e-05,feel|9.55025218603e-05,testbed|8.99222327894e-05,eigenvector|8.97072017739e-05,spatialization|0.000100301401205,inappropriate|1.31233987826e-05,demanding|0.000132436233366,hand-position-sensitive|8.64942229535e-05,tetrahedralization|0.000106210362289,restoring|2.09832966052e-05,surgery|0.000103323406977,wood|0.000102708020727,relieve|0.000121154832982
clay|8.85249325242e-05,serial|8.31846985551e-05,outlined|1.54938967756e-05,posses|2.50277517517e-05,realization|5.60721388862e-05,circulation|6.09351012886e-05,shell|8.76787961086e-05,proportionally|5.75049315926e-05,attaching|9.55025218603e-05,clay|8.99222327893e-05,i/o-optimal|8.97072017739e-05,incidence|0.000100301401205,packed|1.31233987823e-05,elastic|0.000132436233366,novice|8.64942229535e-05,distinguishing|0.000106210362289,thresholding|2.0983296605e-05,intersected|0.000103323406977,localized|0.000102708020727,sr|0.000121154832982
off-the-shelf|8.85249325242e-05,fix|8.31846985551e-05,television|1.54938967751e-05,sort-last|2.50277517516e-05,ave|5.60721388862e-05,intraoperative|6.09351012885e-05,3-space|8.76787961086e-05,greatest|5.75049315926e-05,built-in|9.55025218602e-05,definite|8.99222327893e-05,boom-mounted|8.97072017738e-05,crt|0.000100301401205,installation|1.31233987815e-05,irregularly|0.000132436233366,boid|8.64942229534e-05,say|0.000106210362289,curvilinear|2.09832966048e-05,non-invasive|0.000103323406977,arrange|0.000102708020727,favorable|0.000121154832982
distorted|8.85249325242e-05,spinal|8.3184698555e-05,highlighted|1.54938967745e-05,clickstream|2.50277517516e-05,exciting|5.60721388861e-05,adaptable|6.09351012885e-05,mouse|8.76787961085e-05,exemplified|5.75049315925e-05,spaced|9.55025218602e-05,shell|8.99222327893e-05,educational|8.97072017738e-05,ranked|0.000100301401205,card|1.31233987811e-05,preservation|0.000132436233366,low-end|8.64942229534e-05,in-house|0.000106210362289,presentation-user|2.09832966043e-05,incorrect|0.000103323406977,sector|0.000102708020727,none|0.000121154832982
windowing|8.85249325242e-05,concerning|8.31846985549e-05,subsequence|1.54938967741e-05,hmy|2.50277517515e-05,undergoing|5.6072138886e-05,coherently|6.09351012885e-05,wrapped|8.76787961085e-05,island|5.75049315925e-05,main-memory|9.55025218602e-05,analogou|8.99222327893e-05,haar|8.97072017738e-05,teaching|0.000100301401205,discontinuity|1.31233987784e-05,axial|0.000132436233366,formula|8.64942229534e-05,asymptotic|0.000106210362289,multi-frequency|2.09832966041e-05,descriptive|0.000103323406977,assistance|0.000102708020727,advancement|0.000121154832982
decomposing|8.85249325242e-05,nondestructive|8.31846985549e-05,applet|1.54938967733e-05,pan-and-zoom|2.50277517515e-05,parametrized|5.6072138886e-05,built-in|6.09351012885e-05,injecting|8.76787961085e-05,premise|5.75049315924e-05,dose|9.550252186e-05,wrapped|8.99222327893e-05,fabricated|8.97072017737e-05,divide|0.000100301401205,comprehensively|1.31233987748e-05,astrophysic|0.000132436233366,parameterized|8.64942229534e-05,public-domain|0.000106210362289,debugger|2.0983296602e-05,downloading|0.000103323406977,gaus|0.000102708020727,bibliographic|0.000121154832982
informing|8.85249325242e-05,built-in|8.31846985549e-05,widely-used|1.54938967727e-05,dipole|2.50277517514e-05,fortran|5.6072138886e-05,codebook|6.09351012884e-05,prepared|8.76787961085e-05,photometrically|5.75049315924e-05,scanning|9.550252186e-05,top|8.99222327893e-05,rule-based|8.97072017737e-05,unorganized|0.000100301401205,kesm|1.31233987742e-05,favorable|0.000132436233366,voxel'|8.64942229533e-05,incrementally|0.000106210362289,afford|2.09832966016e-05,bead|0.000103323406977,main-memory|0.000102708020727,begun|0.000121154832982
disjoint|8.85249325241e-05,fairly|8.31846985548e-05,50|1.54938967726e-05,advected|2.50277517514e-05,streakline|5.60721388859e-05,fuel|6.09351012884e-05,deemed|8.76787961085e-05,termed|5.75049315923e-05,green|9.550252186e-05,prepared|8.99222327892e-05,scatter-plot|8.97072017737e-05,september|0.000100301401205,self-occlusion|1.31233987728e-05,opened|0.000132436233366,reaction|8.64942229533e-05,portability|0.000106210362289,subdivision|2.09832966014e-05,near-real-time|0.000103323406977,york|0.000102708020727,incompressible|0.000121154832982
undergoing|8.85249325241e-05,ranked|8.31846985548e-05,var|1.54938967722e-05,vr|2.50277517513e-05,equipment|5.60721388859e-05,film|6.09351012884e-05,easy-to-use|8.76787961084e-05,scheduling|5.75049315923e-05,repairing|9.550252186e-05,cord|8.99222327892e-05,3-space|8.97072017736e-05,climatological|0.000100301401205,splatting|1.31233987727e-05,overwhelm|0.000132436233366,plug|8.64942229533e-05,non-standard|0.000106210362289,tolerance|2.09832966012e-05,unimportant|0.000103323406977,sensemaking|0.000102708020727,crisi|0.000121154832982
animate|8.85249325241e-05,disambiguate|8.31846985547e-05,valued|1.54938967711e-05,laminar|2.50277517513e-05,contact|5.60721388858e-05,easy-to-use|6.09351012882e-05,binning|8.76787961083e-05,famou|5.75049315922e-05,holistic|9.55025218599e-05,7|8.99222327892e-05,spaced|8.97072017735e-05,seven|0.000100301401205,isovalue|1.31233987709e-05,confusion|0.000132436233365,45|8.64942229532e-05,author's|0.000106210362289,user-generated|2.09832966012e-05,asymptotic|0.000103323406977,self-organization|0.000102708020727,gbyte|0.000121154832982
affecting|8.85249325241e-05,gridfit|8.31846985547e-05,rigid|1.54938967707e-05,computer-aided|2.50277517512e-05,cloth|5.60721388858e-05,mutually|6.09351012882e-05,vistum|8.76787961083e-05,iron|5.75049315922e-05,non-rigid|9.55025218599e-05,minute|8.99222327891e-05,prince|8.97072017735e-05,intention|0.000100301401205,nebula|1.31233987708e-05,math|0.000132436233365,trade|8.64942229532e-05,divide|0.000106210362289,transmission|2.09832966008e-05,stiffness|0.000103323406977,asynchronously|0.000102708020727,compiled|0.000121154832982
eliminated|8.85249325241e-05,estimated|8.31846985546e-05,analytically|1.54938967703e-05,tiling|2.50277517512e-05,clicking|5.60721388858e-05,jet|6.0935101288e-05,built-in|8.76787961083e-05,terrain-based|5.75049315922e-05,repeatedly|9.55025218599e-05,predicted|8.99222327891e-05,six-degree-of-freedom|8.97072017734e-05,well-defined|0.000100301401205,fourier|1.31233987699e-05,tertiary|0.000132436233365,"""virtual|8.64942229532e-05",instrumentation|0.000106210362289,palantir|2.09832965999e-05,marker|0.000103323406977,informational|0.000102708020727,bring|0.000121154832982
myriad|8.85249325241e-05,biorthogonal|8.31846985545e-05,march|1.54938967703e-05,aided|2.50277517508e-05,quantum|5.60721388858e-05,creator|6.0935101288e-05,author's|8.76787961083e-05,radviz|5.75049315922e-05,transforming|9.55025218599e-05,benchmarking|8.99222327891e-05,attachment|8.97072017734e-05,judgment|0.000100301401205,compositing|1.31233987696e-05,exposure|0.000132436233365,downloading|8.64942229531e-05,3d-flow|0.000106210362289,soon|2.09832965998e-05,posses|0.000103323406977,angiography|0.000102708020727,quantized|0.000121154832982
confocal|8.8524932524e-05,column|8.31846985544e-05,assign|1.54938967694e-05,aircraft|2.50277517506e-05,attachment|5.60721388858e-05,wide-area|6.0935101288e-05,destroy|8.76787961082e-05,breathing|5.75049315921e-05,disambiguate|9.55025218598e-05,public-domain|8.99222327889e-05,public-domain|8.97072017733e-05,stereoscopic|0.000100301401205,breakdown|1.3123398768e-05,mip|0.000132436233365,restrict|8.64942229531e-05,shear-warp|0.000106210362289,seafloor|2.09832965996e-05,delay|0.000103323406977,two-|0.000102708020727,accordingly|0.000121154832982
methodological|8.85249325239e-05,compres|8.31846985544e-05,distorted|1.54938967692e-05,geforce|2.50277517506e-05,multi-focus+context|5.60721388858e-05,beneath|6.09351012879e-05,altered|8.76787961082e-05,radiation|5.75049315921e-05,portability|9.55025218598e-05,regarded|8.99222327889e-05,72|8.97072017733e-05,descriptive|0.000100301401205,mt|1.31233987671e-05,spiral|0.000132436233365,season|8.64942229531e-05,30|0.000106210362289,water|2.09832965987e-05,medial|0.000103323406977,writing|0.000102708020727,bleeding|0.000121154832982
13|8.85249325238e-05,culture|8.31846985544e-05,abrupt|1.5493896769e-05,nvidium|2.50277517506e-05,animate|5.60721388857e-05,distinguishing|6.09351012879e-05,plotted|8.76787961082e-05,explosive|5.75049315921e-05,occluded|9.55025218598e-05,30|8.99222327889e-05,intersected|8.97072017733e-05,confocal|0.000100301401204,rectilinear|1.31233987671e-05,wasted|0.000132436233365,installed|8.64942229531e-05,plotted|0.000106210362289,orientable|2.0983296598e-05,seismic|0.000103323406977,composing|0.000102708020727,subtle|0.000121154832982
branch-on-need|8.85249325237e-05,spiraling|8.31846985544e-05,nspace2|1.54938967666e-05,fieldview|2.50277517504e-05,time-consuming|5.60721388857e-05,dangerou|6.09351012879e-05,hydraulic|8.76787961082e-05,mandate|5.75049315921e-05,reach|9.55025218597e-05,bit|8.99222327889e-05,head-position-sensitive|8.97072017733e-05,em|0.000100301401204,floating|1.31233987668e-05,crease|0.000132436233365,convoluted|8.6494222953e-05,occupancy|0.000106210362288,subvolume|2.0983296598e-05,anisotropic|0.000103323406977,inherit|0.000102708020727,prism|0.000121154832982
toru|8.85249325237e-05,say|8.31846985544e-05,iri|1.5493896766e-05,quaternion|2.50277517504e-05,outlook|5.60721388857e-05,undergoing|6.09351012879e-05,uncompressed|8.76787961081e-05,spirit|5.7504931592e-05,tetrahedralization|9.55025218597e-05,transient|8.99222327888e-05,seed|8.97072017732e-05,author's|0.000100301401204,institution|1.31233987654e-05,interpolated|0.000132436233365,cord|8.6494222953e-05,built-in|0.000106210362288,revisit|2.09832965978e-05,spawn|0.000103323406977,say|0.000102708020727,inferior|0.000121154832982
bed|8.85249325236e-05,repairing|8.31846985543e-05,referenced|1.5493896766e-05,armed|2.50277517504e-05,drag|5.60721388857e-05,compactly|6.09351012878e-05,tin|8.76787961081e-05,stream-based|5.75049315919e-05,rejection|9.55025218596e-05,aimed|8.99222327888e-05,bed|8.97072017732e-05,emerged|0.000100301401204,collapsed|1.31233987637e-05,relieve|0.000132436233365,compres|8.64942229529e-05,exterior|0.000106210362288,primarily|2.09832965969e-05,transmitted|0.000103323406977,edit|0.000102708020727,assignment|0.000121154832982
reaching|8.85249325236e-05,sharp|8.31846985543e-05,tukey|1.54938967658e-05,simd|2.50277517504e-05,jittering|5.60721388856e-05,"map""|6.09351012878e-05",brush|8.76787961081e-05,compromising|5.75049315918e-05,daily|9.55025218596e-05,shed|8.99222327888e-05,expansion|8.97072017731e-05,visitation|0.000100301401204,award|1.31233987627e-05,inward|0.000132436233365,detail-on-demand|8.64942229529e-05,calibration|0.000106210362288,25|2.09832965961e-05,1995|0.000103323406976,rotational|0.000102708020726,repeatedly|0.000121154832982
definite|8.85249325235e-05,speeding|8.31846985543e-05,signature|1.54938967658e-05,4-d|2.50277517504e-05,instruction|5.60721388856e-05,middle|6.09351012878e-05,productivity|8.76787961081e-05,rochester|5.75049315918e-05,wide-area|9.55025218596e-05,resample|8.99222327888e-05,aesthetically|8.97072017731e-05,java-based|0.000100301401204,surgery|1.31233987623e-05,greyscale|0.000132436233365,pollutant|8.64942229528e-05,closenes|0.000106210362288,regulatory|2.09832965958e-05,speedup|0.000103323406976,oscillation|0.000102708020726,multiplication|0.000121154832982
immersion|8.85249325235e-05,briefly|8.31846985542e-05,equally|1.5493896763e-05,richly|2.50277517503e-05,satisfied|5.60721388856e-05,tetrahedrization|6.09351012878e-05,sr|8.7678796108e-05,network-based|5.75049315917e-05,commercially|9.55025218595e-05,normalized|8.99222327887e-05,phone|8.97072017731e-05,watson|0.000100301401204,microstructure|1.31233987612e-05,45|0.000132436233365,simpler|8.64942229528e-05,belonging|0.000106210362288,prajna|2.09832965958e-05,crash|0.000103323406976,carry|0.000102708020726,600|0.000121154832982
viewer'|8.85249325235e-05,1995|8.31846985542e-05,invisible|1.54938967629e-05,plugin|2.50277517503e-05,opening|5.60721388856e-05,scientifically|6.09351012878e-05,boid|8.7678796108e-05,redefining|5.75049315916e-05,hope|9.55025218595e-05,separately|8.99222327887e-05,meta-interval|8.97072017731e-05,object-space|0.000100301401204,unorganized|1.31233987598e-05,guaranteeing|0.000132436233365,on-going|8.64942229528e-05,precursor|0.000106210362288,microstructure|2.09832965956e-05,convoluted|0.000103323406976,silicon|0.000102708020726,tracked|0.000121154832982
distance-based|8.85249325235e-05,illuminated|8.31846985542e-05,biconnected|1.54938967628e-05,iso|2.502775175e-05,uninteresting|5.60721388856e-05,destroy|6.09351012878e-05,benchmarking|8.76787961079e-05,equipment|5.75049315916e-05,spuriou|9.55025218595e-05,two-level|8.99222327887e-05,shadowing|8.9707201773e-05,eeg|0.000100301401204,resampling|1.31233987591e-05,previewing|0.000132436233365,fourth|8.64942229528e-05,executing|0.000106210362288,optimisation|2.09832965949e-05,gridfit|0.000103323406976,tangent|0.000102708020726,post|0.000121154832981
mock-up|8.85249325234e-05,component-based|8.31846985542e-05,spacetime|1.54938967618e-05,theorem|2.50277517499e-05,proportionally|5.60721388855e-05,sudden|6.09351012877e-05,consisted|8.76787961077e-05,feature-extraction|5.75049315915e-05,colleague|9.55025218595e-05,tetrahedron|8.99222327886e-05,bisection|8.97072017729e-05,texturing|0.000100301401204,queried|1.31233987583e-05,patient-specific|0.000132436233365,discussing|8.64942229527e-05,crack|0.000106210362288,hypertext|2.09832965946e-05,hexahedral|0.000103323406976,installed|0.000102708020726,postprocessing|0.000121154832981
compressible|8.85249325234e-05,conceptually|8.31846985541e-05,alternate|1.54938967614e-05,gulf|2.50277517499e-05,restriction|5.60721388854e-05,killer|6.09351012877e-05,island|8.76787961077e-05,animate|5.75049315915e-05,scripting|9.55025218595e-05,greatest|8.99222327886e-05,multiperspective|8.97072017729e-05,elaborate|0.000100301401204,self|1.31233987555e-05,2nd-order|0.000132436233365,dominant|8.64942229527e-05,collectively|0.000106210362288,offered|2.09832965945e-05,watson|0.000103323406976,universal|0.000102708020726,silicon|0.000121154832981
synthesized|8.85249325234e-05,bed|8.31846985541e-05,archivist|1.54938967611e-05,dbm|2.50277517499e-05,disambiguate|5.60721388854e-05,force-feedback|6.09351012876e-05,rochester|8.76787961074e-05,macromolecule|5.75049315915e-05,rotational|9.55025218594e-05,incorrect|8.99222327885e-05,filling|8.97072017729e-05,muon|0.000100301401204,subdivision|1.31233987545e-05,waste|0.000132436233365,posses|8.64942229527e-05,argument|0.000106210362288,contouring|2.09832965942e-05,wysiwyg|0.000103323406976,repairing|0.000102708020726,electrical|0.000121154832981
editor|8.85249325234e-05,climatological|8.31846985541e-05,decomposing|1.54938967611e-05,kesm|2.50277517498e-05,notation|5.60721388854e-05,amplification|6.09351012876e-05,motivating|8.76787961074e-05,anyone|5.75049315915e-05,waste|9.55025218594e-05,psychophysical|8.99222327885e-05,containment|8.97072017729e-05,reflected|0.000100301401204,marker|1.31233987538e-05,statistically|0.000132436233365,assumed|8.64942229527e-05,affine|0.000106210362288,xml-based|2.09832965927e-05,attach|0.000103323406976,solar|0.000102708020726,forecast|0.000121154832981
undergraduate|8.85249325233e-05,1990|8.3184698554e-05,guaranteed|1.54938967606e-05,skipping|2.50277517498e-05,photo-realistic|5.60721388854e-05,hint|6.09351012876e-05,hint|8.76787961073e-05,ram|5.75049315914e-05,fourth|9.55025218594e-05,greyscale|8.99222327885e-05,alaska|8.97072017728e-05,viewer'|0.000100301401204,signature|1.31233987531e-05,hyperstreamline|0.000132436233365,72|8.64942229527e-05,fabricated|0.000106210362288,provider|2.09832965922e-05,mentioned|0.000103323406976,calibrate|0.000102708020726,fire|0.000121154832981
volume's|8.85249325233e-05,sectional|8.3184698554e-05,princeton|1.54938967603e-05,comprised|2.50277517497e-05,scientist's|5.60721388854e-05,altogether|6.09351012876e-05,"""virtual|8.76787961073e-05",1996|5.75049315914e-05,spatiotemporal|9.55025218594e-05,priority|8.99222327885e-05,informational|8.97072017728e-05,exceedingly|0.000100301401204,pipelined|1.31233987529e-05,creativity|0.000132436233365,downstream|8.64942229527e-05,radiation|0.000106210362288,institution|2.0983296592e-05,attempted|0.000103323406976,march|0.000102708020726,logarithmic|0.000121154832981
tangential|8.85249325232e-05,september|8.3184698554e-05,plant|1.54938967603e-05,hot|2.50277517497e-05,analog|5.60721388853e-05,deciding|6.09351012875e-05,linux|8.76787961073e-05,dtus|5.75049315914e-05,boom-mounted|9.55025218593e-05,demand-driven|8.99222327884e-05,subdividing|8.97072017727e-05,assembling|0.000100301401204,improvise|1.3123398752e-05,600|0.000132436233365,1995|8.64942229526e-05,freeform|0.000106210362288,asynchronously|2.09832965915e-05,graphite|0.000103323406976,eda|0.000102708020726,argument|0.000121154832981
miniature|8.85249325232e-05,belonging|8.3184698554e-05,quadric|1.54938967602e-05,packing|2.50277517496e-05,forecast|5.60721388853e-05,expedite|6.09351012875e-05,aggregating|8.76787961072e-05,non|5.75049315913e-05,1995|9.55025218593e-05,glove|8.99222327883e-05,chemist|8.97072017726e-05,surgery|0.000100301401204,prevented|1.3123398751e-05,panning|0.000132436233365,collaborator|8.64942229526e-05,cerebral|0.000106210362288,worth|2.09832965912e-05,tournament|0.000103323406976,bead|0.000102708020726,globe|0.000121154832981
ctum|8.85249325232e-05,constrain|8.31846985539e-05,80|1.54938967595e-05,cable|2.50277517496e-05,encompass|5.60721388852e-05,dft|6.09351012875e-05,solar|8.76787961072e-05,500|5.75049315913e-05,laser|9.55025218593e-05,tumor|8.99222327883e-05,conservation|8.97072017726e-05,classically|0.000100301401204,neural|1.3123398749e-05,closenes|0.000132436233365,quantized|8.64942229526e-05,replacing|0.000106210362288,presentation—user|2.09832965912e-05,cerebral|0.000103323406976,volume-rendering|0.000102708020726,unambiguously|0.000121154832981
gracefully|8.85249325232e-05,seven|8.31846985539e-05,relativistic|1.54938967593e-05,cursor|2.50277517496e-05,invalidate|5.60721388852e-05,lay|6.09351012875e-05,meant|8.76787961072e-05,department|5.75049315913e-05,delay|9.55025218593e-05,tournament|8.99222327883e-05,boid|8.97072017725e-05,isosurfacing|0.000100301401204,clean|1.3123398748e-05,oceanic|0.000132436233365,fusion|8.64942229525e-05,rejection|0.000106210362288,conservation|2.0983296591e-05,seven|0.000103323406976,repeatedly|0.000102708020726,screen-based|0.000121154832981
graduate|8.85249325232e-05,two-level|8.31846985538e-05,convolution|1.54938967591e-05,oblique|2.50277517495e-05,terrain-based|5.60721388852e-05,happen|6.09351012875e-05,incidence|8.76787961072e-05,compressible|5.75049315912e-05,testbed|9.55025218593e-05,collapsing|8.99222327883e-05,"""virtual|8.97072017725e-05",sonification|0.000100301401204,decay|1.31233987453e-05,replaced|0.000132436233365,rgb|8.64942229525e-05,exceptional|0.000106210362288,on-going|2.09832965906e-05,laser|0.000103323406976,downstream|0.000102708020726,conceptually|0.000121154832981
assemble|8.85249325232e-05,green|8.31846985538e-05,sun|1.54938967587e-05,mask|2.50277517495e-05,som|5.60721388851e-05,inherit|6.09351012874e-05,assumed|8.76787961071e-05,crm|5.75049315911e-05,derivation|9.55025218593e-05,high-end|8.99222327883e-05,optimisation|8.97072017725e-05,naming|0.000100301401204,specialized|1.31233987452e-05,board|0.000132436233365,compiled|8.64942229525e-05,preoperative|0.000106210362288,minima|2.09832965904e-05,handled|0.000103323406976,chemist|0.000102708020726,non-rigid|0.000121154832981
ave|8.8524932523e-05,except|8.31846985537e-05,lic|1.54938967573e-05,nonuniform|2.50277517494e-05,controller|5.60721388851e-05,neurosurgery|6.09351012874e-05,failure|8.76787961071e-05,inviting|5.75049315911e-05,walk|9.55025218593e-05,viewer'|8.99222327883e-05,virtually|8.97072017725e-05,alamo|0.000100301401204,snapshot|1.31233987437e-05,assured|0.000132436233365,asymptotic|8.64942229525e-05,influenced|0.000106210362288,struggle|2.09832965899e-05,conflict|0.000103323406976,bringing|0.000102708020726,floating-point|0.000121154832981
massively|8.8524932523e-05,mb|8.31846985537e-05,contemporary|1.54938967573e-05,4000|2.50277517494e-05,ram|5.60721388851e-05,flight|6.09351012873e-05,convention|8.76787961071e-05,mechanical|5.7504931591e-05,contemporary|9.55025218593e-05,climatological|8.99222327882e-05,facial|8.97072017725e-05,separately|0.000100301401204,seismic|1.31233987413e-05,unconstrained|0.000132436233365,physician|8.64942229525e-05,teaching|0.000106210362288,isovalue|2.09832965896e-05,endoscopic|0.000103323406976,rational|0.000102708020726,genu|0.000121154832981
shadowing|8.8524932523e-05,subdividing|8.31846985537e-05,checking|1.54938967569e-05,delivery|2.50277517494e-05,ineffective|5.60721388851e-05,reader|6.09351012871e-05,compressible|8.76787961071e-05,dynamical|5.75049315909e-05,sheet|9.55025218592e-05,solar|8.99222327881e-05,rotate|8.97072017725e-05,interstellar|0.000100301401204,filling|1.31233987397e-05,grown|0.000132436233365,tried|8.64942229525e-05,preproces|0.000106210362288,gridfit|2.09832965894e-05,old|0.000103323406976,microstructure|0.000102708020726,portraying|0.000121154832981
safe|8.8524932523e-05,aimed|8.31846985536e-05,string|1.54938967555e-05,in-depth|2.50277517493e-05,authoring|5.60721388851e-05,rochester|6.09351012871e-05,assemble|8.76787961071e-05,uniformity|5.75049315909e-05,collectively|9.55025218592e-05,unles|8.99222327881e-05,diamond|8.97072017725e-05,head-position-sensitive|0.000100301401204,endoscopic|1.31233987372e-05,simplistic|0.000132436233365,graphite|8.64942229525e-05,transforming|0.000106210362288,rs|2.0983296589e-05,inferior|0.000103323406976,two-pas|0.000102708020726,acting|0.000121154832981
finer|8.85249325229e-05,main-memory|8.31846985535e-05,inappropriate|1.54938967552e-05,symbolic|2.50277517492e-05,intent|5.6072138885e-05,adopt|6.0935101287e-05,1995|8.76787961069e-05,gaus|5.75049315907e-05,attached|9.55025218592e-05,crt|8.9922232788e-05,consecutive|8.97072017724e-05,off-line|0.000100301401204,trilinear|1.31233987361e-05,plug|0.000132436233365,limiting|8.64942229524e-05,preservation|0.000106210362288,tetrahedron|2.0983296589e-05,bathymetric|0.000103323406976,tolerance|0.000102708020726,equilibrium|0.000121154832981
linux|8.85249325228e-05,assistance|8.31846985535e-05,discrimination|1.54938967547e-05,unanticipated|2.50277517492e-05,hasse|5.6072138885e-05,decreased|6.0935101287e-05,disambiguate|8.76787961068e-05,builder|5.75049315907e-05,geologist|9.55025218592e-05,illuminated|8.9922232788e-05,gridfit|8.97072017724e-05,six-degree-of-freedom|0.000100301401203,decoder|1.31233987358e-05,idealized|0.000132436233365,non-occluding|8.64942229524e-05,opened|0.000106210362288,ndt|2.09832965882e-05,interpolated|0.000103323406976,genome|0.000102708020726,sky|0.000121154832981
certainly|8.85249325228e-05,registration|8.31846985534e-05,spreadsheet|1.54938967545e-05,time-space|2.50277517491e-05,stream-based|5.60721388849e-05,ellipsoidal|6.0935101287e-05,emergent|8.76787961068e-05,droplet|5.75049315906e-05,tried|9.55025218592e-05,spinal|8.99222327879e-05,slab|8.97072017724e-05,14|0.000100301401203,second-order|1.31233987357e-05,mb|0.000132436233365,cave|8.64942229523e-05,pathology|0.000106210362288,isp|2.09832965863e-05,dealt|0.000103323406976,clarity|0.000102708020726,transmitted|0.000121154832981
